circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"JAYABHERI ENCLAVE, OFFI BESIDE",EV CHARGING STATIONS,9,4,3.0,43562,182.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,KAVURI HILLS,EV CHARGING STATIONS,9,2,2.0,8723,107.0
BANJARA HILLS,BANJARA HILLS,AMEERPET,YOUSUFGUDA,PRAGATHINAGAR-1,EV CHARGING STATIONS,9,1,1.0,185,8.0
BANJARA HILLS,BANJARA HILLS,JUBILEE HILLS,MADHAPUR,"VITTAL RAO NAGAR,GAFOORNAGAR",EV CHARGING STATIONS,9,2,,0,3.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,H.V,EV CHARGING STATIONS,9,1,1.0,2554,53.0
CYBERCITY,KONDAPUR,KONDAPUR,ALLAPUR,"H.V AYYAPPA,GURUKUL,THANDA",EV CHARGING STATIONS,9,1,1.0,31,15.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,CHANDANAGAR-HV,EV CHARGING STATIONS,9,1,1.0,24,22.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV,EV CHARGING STATIONS,9,1,1.0,0,20.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,HV-3,EV CHARGING STATIONS,9,2,1.0,14804,103.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,PRKASHNAGAR,EV CHARGING STATIONS,9,1,1.0,4645,12.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,CHANDA NAGAR,SAIKRUPA APPARTMENTS,EV CHARGING STATIONS,9,1,1.0,129,11.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,RAGHAVENDRA CLNY,EV CHARGING STATIONS,9,1,1.0,204,9.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,LAKSHMI NAGAR,EV CHARGING STATIONS,9,1,1.0,2172,7.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,MANIKONDA,EV CHARGING STATIONS,9,1,,0,54.0
CYBERCITY,KONDAPUR,KONDAPUR,KONDAPUR,SHILPA VALLY,EV CHARGING STATIONS,9,1,1.0,0,5.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,GACHIBOWLI,EV CHARGING STATIONS,9,2,2.0,3963,106.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,IBRAHIMBAGH,POKALWADA,EV CHARGING STATIONS,9,1,1.0,14340,55.0
CYBERCITY,KONDAPUR,KONDAPUR,WHITE FIELD,HV WHITEFIELD,EV CHARGING STATIONS,9,1,1.0,0,52.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,HAFEEZPET,MIYAPUR HV,EV CHARGING STATIONS,9,2,2.0,15758,98.0
CYBERCITY,IBRAHIMBAGH,CHEVELLA,CHEVELLA,KESARAM(C),EV CHARGING STATIONS,9,1,1.0,6639,60.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,IBRAHIMBAGH,EV CHARGING STATIONS,9,1,1.0,6573,54.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,GOPALA NAGAR,EV CHARGING STATIONS,9,1,1.0,10344,34.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,NARSINGI,EV CHARGING STATIONS,9,1,1.0,0,54.0
CYBERCITY,GACHIBOWLI,CHANDA NAGAR,VASANTH NAGAR,PRAJAY MEGAPOLIS PVT LTD,EV CHARGING STATIONS,9,2,2.0,0,4.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,NALLAGANDLA,GULMOHAR & DUBE COLONY,EV CHARGING STATIONS,9,1,1.0,6819,54.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,BALAJINAGAR CT METERS,EV CHARGING STATIONS,9,1,1.0,8440,56.0
CYBERCITY,IBRAHIMBAGH,IBRAHIMBAG,NARSINGI,RAMDEVGUDA,EV CHARGING STATIONS,9,1,1.0,2683,54.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,KHAITHALAPUR  CT METERS ,EV CHARGING STATIONS,9,1,1.0,2164,54.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,MOOSAPET,EV CHARGING STATIONS,9,1,1.0,9757,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CT TELECOMNAGAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,CT-APHB COLONY,EV CHARGING STATIONS,9,6,6.0,34387,300.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GACHIBOWLI,EV CHARGING STATIONS,9,1,1.0,0,54.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV GOWLI DODDI,EV CHARGING STATIONS,9,1,1.0,7154,55.0
CYBERCITY,KONDAPUR,KPHB,BALAJI NAGAR,VIVEKNAGAR,EV CHARGING STATIONS,9,4,4.0,14264,167.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,HV,EV CHARGING STATIONS,9,2,2.0,0,108.0
CYBERCITY,KONDAPUR,KPHB,K P H B COLONY,KPHB COLONY,EV CHARGING STATIONS,9,2,2.0,9448,108.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV KHAJAGUDA,EV CHARGING STATIONS,9,1,1.0,7553,54.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,HV NANAKRAMGUDA,EV CHARGING STATIONS,9,1,1.0,15953,54.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,JOURNALIST COLONY ,EV CHARGING STATIONS,9,1,1.0,2275,5.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,GACHIBOWLI,NANAKRAMGUDA-2,EV CHARGING STATIONS,9,2,2.0,12194,57.0
CYBERCITY,GACHIBOWLI,GACHIBOWLI,TARANAGAR,TARANAGAR GOVT,EV CHARGING STATIONS,9,3,3.0,10098,161.0
GADWAL,GADWAL,ALAMPUR X ROAD,MANOPAAD,JALLAPOOR,EV CHARGING STATIONS,9,1,,0,54.0
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,A.PURCHOWRASTA,EV CHARGING STATIONS,9,3,3.0,10523,131.0
GADWAL,GADWAL,ALAMPUR X ROAD,UNDAVELLY,UNDAVELLY,EV CHARGING STATIONS,9,1,1.0,390,30.0
GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),PUTANDODDI,EV CHARGING STATIONS,9,1,1.0,125,25.0
GADWAL,GADWAL,ALAMPUR X ROAD,ITIKYAL(ERRAVALLY),VEMULA,EV CHARGING STATIONS,9,1,1.0,1085,50.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM HV CT METERS,EV CHARGING STATIONS,9,2,2.0,3500,69.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,ANNAPURNA NAGAR,EV CHARGING STATIONS,9,1,1.0,728,54.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,BEERAPPAGADDA,EV CHARGING STATIONS,9,1,1.0,1607,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,OLD MOULALI,EV CHARGING STATIONS,9,1,1.0,3012,15.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,SADULLA NAGAR,EV CHARGING STATIONS,9,1,1.0,76,5.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA, HV / HV,EV CHARGING STATIONS,9,1,1.0,3537,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,UPPERGUDA,EV CHARGING STATIONS,9,2,2.0,0,4.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,JJ NAGAR VAMPUGUDA-CT METERS,EV CHARGING STATIONS,9,4,4.0,7225,173.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,KUSHAIGUDA,JAMMIIGADDA HV,EV CHARGING STATIONS,9,1,1.0,12,54.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,KOWKOOR NON CT SERVICES,EV CHARGING STATIONS,9,1,1.0,1236,14.0
HABSIGUDA,HABSIGUDA,UPPAL,BODUPPAL,HV LI  VENUGOPAL,EV CHARGING STATIONS,9,1,1.0,151,54.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL,UPPAL,EV CHARGING STATIONS,9,1,1.0,5960,54.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,YAPRAL,MAITHRI V.GUDA NON CT SERVICES,EV CHARGING STATIONS,9,2,2.0,4904,35.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,HBG (CTM),EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV BAGAYATH,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV CT METERS,EV CHARGING STATIONS,9,2,2.0,7904,108.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,HABSIGUDA,JAI SANTHOSHI NAGAR,EV CHARGING STATIONS,9,1,1.0,0,28.0
HABSIGUDA,HABSIGUDA,UPPAL,UPPAL BAGAYATH,HV IDA UPPAL,EV CHARGING STATIONS,9,2,2.0,2684,83.92
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,NEREDMET,R.K PURAM,EV CHARGING STATIONS,9,1,1.0,3092,53.0
HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,MEDIPALLY CT METER SERVICES,EV CHARGING STATIONS,9,1,1.0,1546,54.0
HABSIGUDA,KEESARA,KEESARA,NAGARAM,NAGARAM,EV CHARGING STATIONS,9,1,,0,15.0
HABSIGUDA,KEESARA,GHATKESAR,NARAPALLY,NARAPALLY CT METER SERVICES,EV CHARGING STATIONS,9,2,2.0,0,108.0
HABSIGUDA,HABSIGUDA,UPPAL,CHILKANAGAR,CT METERS,EV CHARGING STATIONS,9,1,1.0,2328,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,ASRAO NAGAR (HV),EV CHARGING STATIONS,9,1,1.0,905,54.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,MALKAJGIRI,HV (CT METER),EV CHARGING STATIONS,9,1,1.0,1667,53.0
HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHATKESAR,EV CHARGING STATIONS,9,3,3.0,3,162.0
HABSIGUDA,KEESARA,KEESARA,KEESARA,KEESARA VILLAGE,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,KAMALA NAGAR (HV),EV CHARGING STATIONS,9,1,1.0,5745,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,IDA MALLAPUR LT,EV CHARGING STATIONS,9,1,1.0,1783,17.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,LT/HT SERVICES MALLAPUR,EV CHARGING STATIONS,9,1,1.0,675,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,M J COLONY,EV CHARGING STATIONS,9,1,1.0,2016,17.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE - V (5),EV CHARGING STATIONS,9,1,1.0,282,54.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-III (3),EV CHARGING STATIONS,9,1,1.0,772,54.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),EV CHARGING STATIONS,9,1,1.0,644,22.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-IV(4),EV CHARGING STATIONS,9,1,1.0,2658,54.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SAINIKPURI,EV CHARGING STATIONS,9,1,1.0,5578,54.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,SRINIVASA SCHOOL,EV CHARGING STATIONS,9,1,1.0,3872,14.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,MALLAPUR,STREET LIGHTS & PWS,EV CHARGING STATIONS,9,1,1.0,2594,54.0
HABSIGUDA,HABSIGUDA,UPPAL,RAMANTHAPUR,RAMANTHAPUR,EV CHARGING STATIONS,9,3,3.0,4435,162.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,MOULAALI,HV-I,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,N N COLONY,EV CHARGING STATIONS,9,1,1.0,1481,40.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SANIKPURI,EV CHARGING STATIONS,9,1,1.0,0,11.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,CT METERS DOMESTIC AREA,EV CHARGING STATIONS,9,2,2.0,0,108.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,PHASE-II(2) KRUPP,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-II,PHASE-IIA (6) OFFICE BACK SIDE,EV CHARGING STATIONS,9,1,1.0,1021,54.0
HABSIGUDA,SAINIKPURI,SAINIKPURI,SAINIKPURI,SRINIVAS NAGAR 2,EV CHARGING STATIONS,9,1,1.0,19,2.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,IDA NACHARAM,EV CHARGING STATIONS,9,2,2.0,952,28.65
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,KOUNDINYA NAGAR,EV CHARGING STATIONS,9,1,1.0,1544,28.0
HABSIGUDA,KEESARA,GHATKESAR,MEDIPALLY,HV CT METERS C.C & MEDIPALLY,EV CHARGING STATIONS,9,1,1.0,0,54.0
HABSIGUDA,KEESARA,GHATKESAR,PEERJADIGUDA,HV PEERZADIGUDA,EV CHARGING STATIONS,9,1,1.0,0,54.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BJR COLLEGE ROAD,EV CHARGING STATIONS,9,1,1.0,9732,54.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,BOAT CLUB (HYDERABAD),EV CHARGING STATIONS,9,3,3.0,6412,161.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GRC CT SECTION,EV CHARGING STATIONS,9,3,3.0,6433,162.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SAIFABAD,MCH OFFICE KHAIRATABAD,EV CHARGING STATIONS,9,1,1.0,5980,40.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,AMRUTHA ESTATE(MEDINOVA),EV CHARGING STATIONS,9,1,1.0,265,54.0
HYDERABAD CENTRAL,SAIFABAD,SAIFABAD,SOMAJIGUDA,KAPADIA LANE,EV CHARGING STATIONS,9,1,1.0,1928,22.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,GOLCONDA,GRC HV GOLCONDA,EV CHARGING STATIONS,9,1,1.0,663,54.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,LANGER HOUSE,GRC CT METERS,EV CHARGING STATIONS,9,1,1.0,34,54.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GRC CT METERS,EV CHARGING STATIONS,9,3,3.0,21270,158.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC CT METERS,EV CHARGING STATIONS,9,1,1.0,2516,54.0
HYDERABAD CENTRAL,MEHDIPATNAM,MEHDIPATNAM,SURYANAGAR,GRC HV SURYA NAGAR,EV CHARGING STATIONS,9,1,1.0,6220,21.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,ABIDS,GRC-1,EV CHARGING STATIONS,9,1,1.0,8218,54.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,CT METER,EV CHARGING STATIONS,9,2,2.0,1156,108.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,HIMAYAT NAGAR,GRC- ASSISTANT ENGINEER,EV CHARGING STATIONS,9,1,1.0,6380,54.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,MARUTHI NAGAR,EV CHARGING STATIONS,9,1,1.0,0,17.0
HYDERABAD CENTRAL,SAIFABAD,HYDERGUDA,GUNFOUNDRY,"FATE MAINDAN, K VENUGOPALA CHA",EV CHARGING STATIONS,9,1,1.0,7239,54.0
HYDERABAD CENTRAL,MEHDIPATNAM,A.C.GUARDS,VIJAYA NAGAR COLONY,GRC CT METERS V N COLONY,EV CHARGING STATIONS,9,1,1.0,2742,53.0
HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,CT METER,EV CHARGING STATIONS,9,1,1.0,1956,54.0
HYDERABAD CENTRAL,AZAMABAD,BARKATPURA,SHANKARMUTT,GRC HV SHANKARMUTT,EV CHARGING STATIONS,9,1,1.0,116,15.0
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,TROOP BAZAR,GRC CT (SLI),EV CHARGING STATIONS,9,1,1.0,0,54.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,GRCHV CHUDIBAZAR,EV CHARGING STATIONS,9,1,1.0,0,22.0
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,GRCHV DATTACOLONY,EV CHARGING STATIONS,9,1,1.0,2088,18.0
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,PUTLI BOWLI,PUTHLIBOWLI GRC CT METERS,EV CHARGING STATIONS,9,1,1.0,0,54.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,GRC,EV CHARGING STATIONS,9,2,2.0,10,108.0
HYDERABAD SOUTH,ASMANGADH,CHANCHALGUDA,CHANCHALGUDA,SHAH COLONY,EV CHARGING STATIONS,9,1,1.0,3047,12.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,GRC,EV CHARGING STATIONS,9,1,1.0,848,12.0
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,HUSSAINI ALAM,GRC,EV CHARGING STATIONS,9,1,1.0,2497,17.0
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,MOGHAL PURA,GRC SERVICES,EV CHARGING STATIONS,9,1,1.0,2908,10.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,FALAKNUMA,GRC,EV CHARGING STATIONS,9,1,1.0,1182,12.0
HYDERABAD SOUTH,ASMANGADH,ASMANGADH,SAIDABAD,TOTAL HV SERVICES,EV CHARGING STATIONS,9,1,1.0,3972,50.0
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,KISHANBAGH,BHARATNAGAR OLD,EV CHARGING STATIONS,9,1,1.0,0,5.0
HYDERABAD SOUTH,ASMANGADH,SANTOSH NAGAR,SANTOSHNAGAR,TOTAL HV SERVICES,EV CHARGING STATIONS,9,1,1.0,279,54.0
HYDERABAD SOUTH,CHARMINAR,MIR ALAM,ATTAPUR,CT METER,EV CHARGING STATIONS,9,4,4.0,1454,108.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,LINE INSPECTOR-1,EV CHARGING STATIONS,9,1,1.0,0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,AE CT GANDEED,EV CHARGING STATIONS,9,1,1.0,0,54.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,AE CT JADCHERLA TOWN,EV CHARGING STATIONS,9,1,1.0,133,25.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,LINE INSPECTOR-2,EV CHARGING STATIONS,9,1,1.0,0,54.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,BALANAGAR,EV CHARGING STATIONS,9,3,3.0,0,160.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN - III -GA,EV CHARGING STATIONS,9,1,1.0,989,7.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN - III -PE,EV CHARGING STATIONS,9,2,2.0,840,15.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN-III AE,EV CHARGING STATIONS,9,1,1.0,1107,30.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,KETHIREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,0,25.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA RURAL,AE CT JADCHERLA RURAL,EV CHARGING STATIONS,9,5,5.0,20924,216.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,RANGAREDDYGUDA,EV CHARGING STATIONS,9,1,1.0,1103,30.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,APPANNAPALLY,EV CHARGING STATIONS,9,1,1.0,535,7.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,ADDAKAL,AE CT ADDAKAL,EV CHARGING STATIONS,9,1,1.0,2871,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -I,TOWN-I,EV CHARGING STATIONS,9,2,1.0,0,108.0
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,DEVARKADRA,EV CHARGING STATIONS,9,1,1.0,0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -II,TOWN-II,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDAK,MEDAK,NARSAPOOR,KOWDIPALLY,KOWDIPALLY,EV CHARGING STATIONS,9,1,1.0,4,54.0
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,NARSAPUR TOWN-1 EDLABAZAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,NAGULAPALLY,EV CHARGING STATIONS,9,1,1.0,16,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,TOOPRAN,EV CHARGING STATIONS,9,2,2.0,0,108.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MANOHARABAD,EV CHARGING STATIONS,9,1,1.0,1031,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MUPPUREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,1118,54.0
MEDAK,TOOPRAN,TOOPRAN,MASAIPET,MASAIPET,EV CHARGING STATIONS,9,2,2.0,1,107.0
MEDAK,TOOPRAN,RAMAYAMPET,NARSINGHI,VALLORE,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,HV GM  TO SR X ROAD,EV CHARGING STATIONS,9,2,2.0,3417,99.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,SRI SAI NAGAR,EV CHARGING STATIONS,9,1,1.0,204,8.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,B K ENCLAVE,EV CHARGING STATIONS,9,1,1.0,3938,5.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR,EV CHARGING STATIONS,9,1,1.0,4164,53.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,EV CHARGING STATIONS,9,2,1.0,23,68.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,MAYURI NAGAR,EV CHARGING STATIONS,9,1,,0,2.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR CT,EV CHARGING STATIONS,9,1,1.0,2,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,EV CHARGING STATIONS,9,1,1.0,2229,45.0
MEDCHAL,KUKATPALLY,MIYAPUR,VEMANA COLONY,CTMETER,EV CHARGING STATIONS,9,1,1.0,635,20.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,PET BASHEERABAD,EV CHARGING STATIONS,9,2,2.0,6431,108.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,EV CHARGING STATIONS,9,2,2.0,1369,75.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,EV CHARGING STATIONS,9,3,3.0,2219,130.0
